audio_id,filename,primary_label,labels,source,source_file_path,start_sec,end_sec,clip_start_frame,clip_end_frame,clip_duration_sec,materialized_path,cache_mode,file_path
BC2026_Train_0019_S22_20211104_200000,BC2026_Train_0019_S22_20211104_200000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0019_S22_20211104_200000.ogg,0,50,0,1600000,50,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0019_S22_20211104_200000.ogg
BC2026_Train_0019_S22_20211104_200000,BC2026_Train_0019_S22_20211104_200000.ogg,bunibi1,bunibi1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0019_S22_20211104_200000.ogg,25,35,800000,1120000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0019_S22_20211104_200000.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,22973,22973,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,0,10,0,320000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,22973,22973,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,25,35,800000,1120000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,22973,22973,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,40,60,1280000,1920000,20,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,5,35,160000,1120000,30,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,50,60,1600000,1920000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,0,25,0,800000,25,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,35,60,1120000,1920000,25,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,40,60,1280000,1920000,20,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,trsowl,trsowl,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,0,5,0,160000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,trsowl,trsowl,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,10,15,320000,480000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,trsowl,trsowl,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,20,30,640000,960000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,trsowl,trsowl,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,35,40,1120000,1280000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,trsowl,trsowl,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,50,55,1600000,1760000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,0,15,0,480000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,25,30,800000,960000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0020_S22_20211104_231500,BC2026_Train_0020_S22_20211104_231500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg,45,50,1440000,1600000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0020_S22_20211104_231500.ogg
BC2026_Train_0021_S22_20211106_023000,BC2026_Train_0021_S22_20211106_023000.ogg,22973,22973,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg
BC2026_Train_0021_S22_20211106_023000,BC2026_Train_0021_S22_20211106_023000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg,10,15,320000,480000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg
BC2026_Train_0021_S22_20211106_023000,BC2026_Train_0021_S22_20211106_023000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg,30,50,960000,1600000,20,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg
BC2026_Train_0021_S22_20211106_023000,BC2026_Train_0021_S22_20211106_023000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0021_S22_20211106_023000.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,25,30,800000,960000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,35,55,1120000,1760000,20,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,0,25,0,800000,25,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,litnig1,litnig1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,0,15,0,480000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,litnig1,litnig1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,20,60,640000,1920000,40,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,0,5,0,160000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,20,30,640000,960000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,35,40,1120000,1280000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,45,50,1440000,1600000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0022_S22_20211114_014500,BC2026_Train_0022_S22_20211114_014500.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0022_S22_20211114_014500.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,1491113,1491113,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,22967,22967,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,22973,22973,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,15,20,480000,640000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,25,30,800000,960000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,20,25,640000,800000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,25,60,800000,1920000,35,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,0,10,0,320000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,15,55,480000,1760000,40,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,0,5,0,160000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,10,15,320000,480000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,20,25,640000,800000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0023_S22_20211121_230000,BC2026_Train_0023_S22_20211121_230000.ogg,undtin1,undtin1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg,40,45,1280000,1440000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0023_S22_20211121_230000.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,1491113,1491113,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,35,60,1120000,1920000,25,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,22967,22967,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,0,25,0,800000,25,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,22967,22967,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,30,40,960000,1280000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,22967,22967,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,45,60,1440000,1920000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,30,35,960000,1120000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,40,50,1280000,1600000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,47144,47144,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,0,15,0,480000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,47144,47144,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,25,35,800000,1120000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,47144,47144,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,40,45,1280000,1440000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,47144,47144,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,50,60,1600000,1920000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,45,50,1440000,1600000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,10,45,320000,1440000,35,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,compau,compau,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,50,55,1600000,1760000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,compot1,compot1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,25,35,800000,1120000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
BC2026_Train_0024_S22_20211123_004500,BC2026_Train_0024_S22_20211123_004500.ogg,compot1,compot1,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0024_S22_20211123_004500.ogg
